timestamp, frameNumber, roiName, z, drPixel, drRef, confidence, userData
87.623930, 297, 89A42D1A, 190.000000, [0 0 8], [0 0 8], [0.025714710354805 0.025714710354805 0.025714710354805], 
87.623930, 297, 9531C9E8, 190.000000, [0 0 7], [0 0 7], [0.0418958216905594 0.0418958216905594 0.0418958216905594], 
87.623930, 297, 98E2D7D2, 190.000000, [0 0 -6], [0 0 -6], [0.0225384142249823 0.0225384142249823 0.0225384142249823], 
87.623930, 297, CCE52F79, 190.000000, [0 4 26], [0 0.125 26], [0.0203531514853239 0.0203531514853239 0.0203531514853239], 
87.919957, 298, B37B3544, 190.000000, [0 0 7], [0 0 7], [0.056682325899601 0.056682325899601 0.056682325899601], 
87.919957, 298, A50F49E7, 190.000000, [0 0 6], [0 0 6], [0.0638495087623596 0.0638495087623596 0.0638495087623596], 
87.919957, 298, 1B96C00C, 190.000000, [0 0 -2], [0 0 -2], [0.033478632569313 0.033478632569313 0.033478632569313], 
87.919957, 298, 89A42D1A, 190.000000, [0 -1 -12], [0 -0.03125 -12], [0.0271261166781187 0.0271261166781187 0.0271261166781187], 
87.919957, 298, 9531C9E8, 190.000000, [0 -1 -7], [0 -0.03125 -7], [0.0391282923519611 0.0391282923519611 0.0391282923519611], 
87.919957, 298, 98E2D7D2, 190.000000, [0 1 7], [0 0.03125 7], [0.0219215340912342 0.0219215340912342 0.0219215340912342], 
87.919957, 298, CCE52F79, 190.000000, [0 1 19], [0 0.03125 19], [0.024141252040863 0.024141252040863 0.024141252040863], 
88.215985, 299, B37B3544, 190.000000, [0 0 4], [0 0 4], [0.061980776488781 0.061980776488781 0.061980776488781], 
88.215985, 299, A50F49E7, 190.000000, [0 0 2], [0 0 2], [0.0586612597107887 0.0586612597107887 0.0586612597107887], 
88.215985, 299, 1B96C00C, 190.000000, [0 0 -6], [0 0 -6], [0.0332123450934887 0.0332123450934887 0.0332123450934887], 
88.215985, 299, 89A42D1A, 190.000000, [0 0 19], [0 0 19], [0.0265634637326002 0.0265634637326002 0.0265634637326002], 
88.215985, 299, 9531C9E8, 190.000000, [0 1 16], [0 0.03125 16], [0.0395590253174305 0.0395590253174305 0.0395590253174305], 
88.215985, 299, 98E2D7D2, 190.000000, [0 1 21], [0 0.03125 21], [0.0277373641729355 0.0277373641729355 0.0277373641729355], 
88.215985, 299, CCE52F79, 190.000000, [0 -2 23], [0 -0.0625 23], [0.019462775439024 0.019462775439024 0.019462775439024], 
88.512012, 300, B37B3544, 190.000000, [0 0 -10], [0 0 -10], [0.0597939863801003 0.0597939863801003 0.0597939863801003], 
88.512012, 300, A50F49E7, 190.000000, [0 0 8], [0 0 8], [0.0632956624031067 0.0632956624031067 0.0632956624031067], 
88.512012, 300, 1B96C00C, 190.000000, [1 1 25], [0.03125 0.03125 25], [0.0352257341146469 0.0352257341146469 0.0352257341146469], 
88.512012, 300, 89A42D1A, 190.000000, [0 0 -1], [0 0 -1], [0.0260107610374689 0.0260107610374689 0.0260107610374689], 
88.512012, 300, 9531C9E8, 190.000000, [0 0 3], [0 0 3], [0.0415908247232437 0.0415908247232437 0.0415908247232437], 
88.512012, 300, 98E2D7D2, 190.000000, [0 1 17], [0 0.03125 17], [0.0251266099512577 0.0251266099512577 0.0251266099512577], 
88.512012, 300, CCE52F79, 190.000000, [0 1 27], [0 0.03125 27], [0.0196036696434021 0.0196036696434021 0.0196036696434021], 
88.808040, 301, B37B3544, 190.000000, [0 -1 -8], [0 -0.03125 -8], [0.0588660798966885 0.0588660798966885 0.0588660798966885], 
88.808040, 301, A50F49E7, 190.000000, [0 0 1], [0 0 1], [0.0618407800793648 0.0618407800793648 0.0618407800793648], 
88.808040, 301, 1B96C00C, 190.000000, [0 0 -9], [0 0 -9], [0.0361755341291428 0.0361755341291428 0.0361755341291428], 
88.808040, 301, 89A42D1A, 190.000000, [0 1 20], [0 0.03125 20], [0.0284946914762259 0.0284946914762259 0.0284946914762259], 
88.808040, 301, 9531C9E8, 190.000000, [0 0 8], [0 0 8], [0.0416522286832333 0.0416522286832333 0.0416522286832333], 
88.808040, 301, 98E2D7D2, 190.000000, [0 0 -7], [0 0 -7], [0.0216821655631065 0.0216821655631065 0.0216821655631065], 
88.808040, 301, CCE52F79, 190.000000, [2 -2 29], [0.0625 -0.0625 29], [0.0206731855869293 0.0206731855869293 0.0206731855869293], 
89.104067, 302, B37B3544, 190.000000, [0 0 -10], [0 0 -10], [0.0643623247742653 0.0643623247742653 0.0643623247742653], 
89.104067, 302, A50F49E7, 190.000000, [0 0 9], [0 0 9], [0.0624547712504864 0.0624547712504864 0.0624547712504864], 
89.104067, 302, 1B96C00C, 190.000000, [0 0 1], [0 0 1], [0.0378705486655235 0.0378705486655235 0.0378705486655235], 
89.104067, 302, 89A42D1A, 190.000000, [0 0 3], [0 0 3], [0.0260204449295998 0.0260204449295998 0.0260204449295998], 
89.104067, 302, 9531C9E8, 190.000000, [0 0 9], [0 0 9], [0.0377241261303425 0.0377241261303425 0.0377241261303425], 
89.104067, 302, 98E2D7D2, 190.000000, [0 1 27], [0 0.03125 27], [0.02303771302104 0.02303771302104 0.02303771302104], 
89.104067, 302, CCE52F79, 190.000000, [-2 -3 27], [-0.0625 -0.09375 27], [0.0195001922547817 0.0195001922547817 0.0195001922547817], 
89.400095, 303, B37B3544, 190.000000, [0 0 -4], [0 0 -4], [0.0613946095108986 0.0613946095108986 0.0613946095108986], 
89.400095, 303, A50F49E7, 190.000000, [0 0 2], [0 0 2], [0.0649924278259277 0.0649924278259277 0.0649924278259277], 
89.400095, 303, 1B96C00C, 190.000000, [0 0 -1], [0 0 -1], [0.03783318400383 0.03783318400383 0.03783318400383], 
89.400095, 303, 89A42D1A, 190.000000, [0 0 1], [0 0 1], [0.0268261916935444 0.0268261916935444 0.0268261916935444], 
89.400095, 303, 9531C9E8, 190.000000, [0 0 8], [0 0 8], [0.0399753600358963 0.0399753600358963 0.0399753600358963], 
89.400095, 303, 98E2D7D2, 190.000000, [0 0 -8], [0 0 -8], [0.0226681139320135 0.0226681139320135 0.0226681139320135], 
89.400095, 303, CCE52F79, 190.000000, [4 4 -10], [0.125 0.125 -10], [0.018689788877964 0.018689788877964 0.018689788877964], 
89.696122, 304, B37B3544, 190.000000, [0 0 3], [0 0 3], [0.0602214559912682 0.0602214559912682 0.0602214559912682], 
89.696122, 304, A50F49E7, 190.000000, [0 0 3], [0 0 3], [0.0648559853434563 0.0648559853434563 0.0648559853434563], 
89.696122, 304, 1B96C00C, 190.000000, [0 0 -3], [0 0 -3], [0.0370269007980824 0.0370269007980824 0.0370269007980824], 
89.696122, 304, 89A42D1A, 190.000000, [0 0 1], [0 0 1], [0.0259976163506508 0.0259976163506508 0.0259976163506508], 
89.696122, 304, 9531C9E8, 190.000000, [0 0 7], [0 0 7], [0.0404276587069035 0.0404276587069035 0.0404276587069035], 
89.696122, 304, 98E2D7D2, 190.000000, [0 0 0], [0 0 0], [0.0220477469265461 0.0220477469265461 0.0220477469265461], 
89.696122, 304, CCE52F79, 190.000000, [0 -3 -12], [0 -0.09375 -12], [0.0201146434992552 0.0201146434992552 0.0201146434992552], 
89.992150, 305, B37B3544, 190.000000, [0 0 2], [0 0 2], [0.0576280616223812 0.0576280616223812 0.0576280616223812], 
89.992150, 305, A50F49E7, 190.000000, [0 0 2], [0 0 2], [0.0632480084896088 0.0632480084896088 0.0632480084896088], 
89.992150, 305, 1B96C00C, 190.000000, [0 0 10], [0 0 10], [0.0365575924515724 0.0365575924515724 0.0365575924515724], 
89.992150, 305, 89A42D1A, 190.000000, [0 0 9], [0 0 9], [0.0258309151977301 0.0258309151977301 0.0258309151977301], 
89.992150, 305, 9531C9E8, 190.000000, [0 0 7], [0 0 7], [0.0387886203825474 0.0387886203825474 0.0387886203825474], 
89.992150, 305, 98E2D7D2, 190.000000, [0 -1 -7], [0 -0.03125 -7], [0.0255505014210939 0.0255505014210939 0.0255505014210939], 
89.992150, 305, CCE52F79, 190.000000, [2 8 29], [0.0625 0.25 29], [0.0203694310039282 0.0203694310039282 0.0203694310039282], 
90.288177, 306, B37B3544, 190.000000, [0 0 2], [0 0 2], [0.0610013268887997 0.0610013268887997 0.0610013268887997], 
90.288177, 306, A50F49E7, 190.000000, [0 0 4], [0 0 4], [0.0639851167798042 0.0639851167798042 0.0639851167798042], 
90.288177, 306, 1B96C00C, 190.000000, [0 0 -2], [0 0 -2], [0.0371964164078236 0.0371964164078236 0.0371964164078236], 
90.288177, 306, 89A42D1A, 190.000000, [0 0 3], [0 0 3], [0.0306779369711876 0.0306779369711876 0.0306779369711876], 
90.288177, 306, 9531C9E8, 190.000000, [0 0 9], [0 0 9], [0.0376431345939636 0.0376431345939636 0.0376431345939636], 
90.288177, 306, 98E2D7D2, 190.000000, [0 0 10], [0 0 10], [0.024005675688386 0.024005675688386 0.024005675688386], 
90.288177, 306, CCE52F79, 190.000000, [0 1 -9], [0 0.03125 -9], [0.0189211256802082 0.0189211256802082 0.0189211256802082], 
90.584205, 307, B37B3544, 190.000000, [0 0 4], [0 0 4], [0.0562390238046646 0.0562390238046646 0.0562390238046646], 
90.584205, 307, A50F49E7, 190.000000, [0 0 3], [0 0 3], [0.0612619407474995 0.0612619407474995 0.0612619407474995], 
90.584205, 307, 1B96C00C, 190.000000, [0 0 0], [0 0 0], [0.0388046875596046 0.0388046875596046 0.0388046875596046], 
90.584205, 307, 89A42D1A, 190.000000, [0 0 5], [0 0 5], [0.0248854570090771 0.0248854570090771 0.0248854570090771], 
90.584205, 307, 9531C9E8, 190.000000, [0 0 6], [0 0 6], [0.0385896638035774 0.0385896638035774 0.0385896638035774], 
90.584205, 307, 98E2D7D2, 190.000000, [0 -2 -25], [0 -0.0625 -25], [0.023894052952528 0.023894052952528 0.023894052952528], 
90.584205, 307, CCE52F79, 190.000000, [1 -1 9], [0.03125 -0.03125 9], [0.0187704507261515 0.0187704507261515 0.0187704507261515], 
90.880232, 308, B37B3544, 190.000000, [0 0 2], [0 0 2], [0.0556114837527275 0.0556114837527275 0.0556114837527275], 
90.880232, 308, A50F49E7, 190.000000, [0 0 4], [0 0 4], [0.064377136528492 0.064377136528492 0.064377136528492], 
90.880232, 308, 1B96C00C, 190.000000, [0 0 11], [0 0 11], [0.0351004302501678 0.0351004302501678 0.0351004302501678], 
90.880232, 308, 89A42D1A, 190.000000, [0 0 2], [0 0 2], [0.0273851361125708 0.0273851361125708 0.0273851361125708], 
90.880232, 308, 9531C9E8, 190.000000, [0 0 8], [0 0 8], [0.0419445745646954 0.0419445745646954 0.0419445745646954], 
90.880232, 308, 98E2D7D2, 190.000000, [0 -1 -12], [0 -0.03125 -12], [0.0228586029261351 0.0228586029261351 0.0228586029261351], 
90.880232, 308, CCE52F79, 190.000000, [0 0 3], [0 0 3], [0.0205971840769053 0.0205971840769053 0.0205971840769053], 
91.176260, 309, B37B3544, 190.000000, [0 0 10], [0 0 10], [0.0548091717064381 0.0548091717064381 0.0548091717064381], 
91.176260, 309, A50F49E7, 190.000000, [0 0 5], [0 0 5], [0.0594912655651569 0.0594912655651569 0.0594912655651569], 
91.176260, 309, 1B96C00C, 190.000000, [0 0 -1], [0 0 -1], [0.0334095843136311 0.0334095843136311 0.0334095843136311], 
91.176260, 309, 89A42D1A, 190.000000, [1 1 24], [0.03125 0.03125 24], [0.0253655910491943 0.0253655910491943 0.0253655910491943], 
91.176260, 309, 9531C9E8, 190.000000, [0 0 3], [0 0 3], [0.0376457236707211 0.0376457236707211 0.0376457236707211], 
91.176260, 309, 98E2D7D2, 190.000000, [0 -1 -13], [0 -0.03125 -13], [0.0222759936004877 0.0222759936004877 0.0222759936004877], 
91.176260, 309, CCE52F79, 190.000000, [2 -2 -24], [0.0625 -0.0625 -24], [0.0217336844652891 0.0217336844652891 0.0217336844652891], 
91.472287, 310, B37B3544, 190.000000, [0 0 -1], [0 0 -1], [0.060575682669878 0.060575682669878 0.060575682669878], 
91.472287, 310, A50F49E7, 190.000000, [0 0 1], [0 0 1], [0.060002788901329 0.060002788901329 0.060002788901329], 
91.472287, 310, 1B96C00C, 190.000000, [0 1 26], [0 0.03125 26], [0.0329759083688259 0.0329759083688259 0.0329759083688259], 
91.472287, 310, 89A42D1A, 190.000000, [0 1 15], [0 0.03125 15], [0.0259031876921654 0.0259031876921654 0.0259031876921654], 
91.472287, 310, 9531C9E8, 190.000000, [0 0 -1], [0 0 -1], [0.0367827154695988 0.0367827154695988 0.0367827154695988], 
91.472287, 310, 98E2D7D2, 190.000000, [0 1 22], [0 0.03125 22], [0.0233615525066853 0.0233615525066853 0.0233615525066853], 
91.472287, 310, CCE52F79, 190.000000, [-3 5 22], [-0.09375 0.15625 22], [0.0202234238386154 0.0202234238386154 0.0202234238386154], 
91.768315, 311, B37B3544, 190.000000, [0 0 11], [0 0 11], [0.0558470897376537 0.0558470897376537 0.0558470897376537], 
91.768315, 311, A50F49E7, 190.000000, [0 0 3], [0 0 3], [0.0610501728951931 0.0610501728951931 0.0610501728951931], 
91.768315, 311, 1B96C00C, 190.000000, [0 1 21], [0 0.03125 21], [0.0326725728809834 0.0326725728809834 0.0326725728809834], 
91.768315, 311, 89A42D1A, 190.000000, [0 0 1], [0 0 1], [0.0310801677405834 0.0310801677405834 0.0310801677405834], 
91.768315, 311, 9531C9E8, 190.000000, [0 0 -5], [0 0 -5], [0.0353490635752678 0.0353490635752678 0.0353490635752678], 
91.768315, 311, 98E2D7D2, 190.000000, [0 0 29], [0 0 29], [0.0231853872537613 0.0231853872537613 0.0231853872537613], 
91.768315, 311, CCE52F79, 190.000000, [0 12 2], [0 0.375 2], [0.018916379660368 0.018916379660368 0.018916379660368], 
92.064342, 312, B37B3544, 190.000000, [0 0 4], [0 0 4], [0.0580162480473518 0.0580162480473518 0.0580162480473518], 
92.064342, 312, A50F49E7, 190.000000, [0 0 1], [0 0 1], [0.0618144124746323 0.0618144124746323 0.0618144124746323], 
92.064342, 312, 1B96C00C, 190.000000, [0 0 -4], [0 0 -4], [0.0348504297435284 0.0348504297435284 0.0348504297435284], 
92.064342, 312, 89A42D1A, 190.000000, [0 -1 -12], [0 -0.03125 -12], [0.025395167991519 0.025395167991519 0.025395167991519], 
92.064342, 312, 9531C9E8, 190.000000, [0 0 -4], [0 0 -4], [0.0386342145502567 0.0386342145502567 0.0386342145502567], 
92.064342, 312, 98E2D7D2, 190.000000, [-1 0 -8], [-0.03125 0 -8], [0.0228599831461906 0.0228599831461906 0.0228599831461906], 
92.064342, 312, CCE52F79, 190.000000, [-1 -3 -5], [-0.03125 -0.09375 -5], [0.0212108660489321 0.0212108660489321 0.0212108660489321], 
92.360370, 313, B37B3544, 190.000000, [0 0 4], [0 0 4], [0.0561306104063988 0.0561306104063988 0.0561306104063988], 
92.360370, 313, A50F49E7, 190.000000, [0 0 6], [0 0 6], [0.0607660934329033 0.0607660934329033 0.0607660934329033], 
92.360370, 313, 1B96C00C, 190.000000, [0 0 11], [0 0 11], [0.0331966988742352 0.0331966988742352 0.0331966988742352], 
92.360370, 313, 89A42D1A, 190.000000, [0 0 0], [0 0 0], [0.0257043596357107 0.0257043596357107 0.0257043596357107], 
92.360370, 313, 9531C9E8, 190.000000, [0 0 8], [0 0 8], [0.0390813574194908 0.0390813574194908 0.0390813574194908], 
92.360370, 313, 98E2D7D2, 190.000000, [0 -1 -10], [0 -0.03125 -10], [0.0250229239463806 0.0250229239463806 0.0250229239463806], 
92.360370, 313, CCE52F79, 190.000000, [0 -2 -6], [0 -0.0625 -6], [0.0209782849997282 0.0209782849997282 0.0209782849997282], 
92.656397, 314, B37B3544, 190.000000, [0 0 1], [0 0 1], [0.0569274164736271 0.0569274164736271 0.0569274164736271], 
92.656397, 314, A50F49E7, 190.000000, [0 0 -1], [0 0 -1], [0.0604264214634895 0.0604264214634895 0.0604264214634895], 
92.656397, 314, 1B96C00C, 190.000000, [0 0 10], [0 0 10], [0.0334685817360878 0.0334685817360878 0.0334685817360878], 
92.656397, 314, 89A42D1A, 190.000000, [0 0 -9], [0 0 -9], [0.0298710931092501 0.0298710931092501 0.0298710931092501], 
92.656397, 314, 9531C9E8, 190.000000, [0 0 17], [0 0 17], [0.03569720312953 0.03569720312953 0.03569720312953], 
92.656397, 314, 98E2D7D2, 190.000000, [0 0 -5], [0 0 -5], [0.0253030005842447 0.0253030005842447 0.0253030005842447], 
92.656397, 314, CCE52F79, 190.000000, [-1 1 8], [-0.03125 0.03125 8], [0.0227134805172682 0.0227134805172682 0.0227134805172682], 
92.952425, 315, B37B3544, 190.000000, [0 0 0], [0 0 0], [0.0602873265743256 0.0602873265743256 0.0602873265743256], 
92.952425, 315, A50F49E7, 190.000000, [0 0 1], [0 0 1], [0.0597281120717525 0.0597281120717525 0.0597281120717525], 
92.952425, 315, 1B96C00C, 190.000000, [0 0 -5], [0 0 -5], [0.0379247926175594 0.0379247926175594 0.0379247926175594], 
92.952425, 315, 89A42D1A, 190.000000, [0 0 18], [0 0 18], [0.0272996556013823 0.0272996556013823 0.0272996556013823], 
92.952425, 315, 9531C9E8, 190.000000, [0 0 -4], [0 0 -4], [0.0408903397619724 0.0408903397619724 0.0408903397619724], 
92.952425, 315, 98E2D7D2, 190.000000, [1 1 3], [0.03125 0.03125 3], [0.0257985685020685 0.0257985685020685 0.0257985685020685], 
92.952425, 315, CCE52F79, 190.000000, [0 0 27], [0 0 27], [0.0217950828373432 0.0217950828373432 0.0217950828373432], 
93.248452, 316, B37B3544, 190.000000, [0 0 -2], [0 0 -2], [0.056299839168787 0.056299839168787 0.056299839168787], 
93.248452, 316, A50F49E7, 190.000000, [0 0 0], [0 0 0], [0.0604607090353966 0.0604607090353966 0.0604607090353966], 
93.248452, 316, 1B96C00C, 190.000000, [0 0 -9], [0 0 -9], [0.0388371497392654 0.0388371497392654 0.0388371497392654], 
93.248452, 316, 89A42D1A, 190.000000, [0 0 -9], [0 0 -9], [0.0268999356776476 0.0268999356776476 0.0268999356776476], 
93.248452, 316, 9531C9E8, 190.000000, [0 0 -5], [0 0 -5], [0.0399050861597061 0.0399050861597061 0.0399050861597061], 
93.248452, 316, 98E2D7D2, 190.000000, [0 -1 -10], [0 -0.03125 -10], [0.0235298108309507 0.0235298108309507 0.0235298108309507], 
93.248452, 316, CCE52F79, 190.000000, [0 -4 26], [0 -0.125 26], [0.020360428839922 0.020360428839922 0.020360428839922], 
93.544480, 317, B37B3544, 190.000000, [0 0 -6], [0 0 -6], [0.058064091950655 0.058064091950655 0.058064091950655], 
93.544480, 317, A50F49E7, 190.000000, [0 0 6], [0 0 6], [0.0627225860953331 0.0627225860953331 0.0627225860953331], 
93.544480, 317, 1B96C00C, 190.000000, [0 0 -6], [0 0 -6], [0.0344429090619087 0.0344429090619087 0.0344429090619087], 
93.544480, 317, 89A42D1A, 190.000000, [0 -2 -27], [0 -0.0625 -27], [0.0302491560578346 0.0302491560578346 0.0302491560578346], 
93.544480, 317, 9531C9E8, 190.000000, [0 0 11], [0 0 11], [0.0352990999817848 0.0352990999817848 0.0352990999817848], 
93.544480, 317, 98E2D7D2, 190.000000, [0 0 1], [0 0 1], [0.0257891081273556 0.0257891081273556 0.0257891081273556], 
93.544480, 317, CCE52F79, 190.000000, [0 -2 -20], [0 -0.0625 -20], [0.0200941693037748 0.0200941693037748 0.0200941693037748], 
93.840507, 318, B37B3544, 190.000000, [0 0 -5], [0 0 -5], [0.0606826320290565 0.0606826320290565 0.0606826320290565], 
93.840507, 318, A50F49E7, 190.000000, [0 0 2], [0 0 2], [0.0619514845311642 0.0619514845311642 0.0619514845311642], 
93.840507, 318, 1B96C00C, 190.000000, [0 1 13], [0 0.03125 13], [0.0352839268743992 0.0352839268743992 0.0352839268743992], 
93.840507, 318, 89A42D1A, 190.000000, [0 0 13], [0 0 13], [0.0286434106528759 0.0286434106528759 0.0286434106528759], 
93.840507, 318, 9531C9E8, 190.000000, [0 0 0], [0 0 0], [0.0397130958735943 0.0397130958735943 0.0397130958735943], 
93.840507, 318, 98E2D7D2, 190.000000, [0 1 11], [0 0.03125 11], [0.023634934797883 0.023634934797883 0.023634934797883], 
93.840507, 318, CCE52F79, 190.000000, [0 -3 -14], [0 -0.09375 -14], [0.0214939918369055 0.0214939918369055 0.0214939918369055], 
94.136535, 319, B37B3544, 190.000000, [0 0 1], [0 0 1], [0.0564807057380676 0.0564807057380676 0.0564807057380676], 
94.136535, 319, A50F49E7, 190.000000, [0 0 3], [0 0 3], [0.0621414892375469 0.0621414892375469 0.0621414892375469], 
94.136535, 319, 1B96C00C, 190.000000, [0 1 17], [0 0.03125 17], [0.0350120812654495 0.0350120812654495 0.0350120812654495], 
94.136535, 319, 89A42D1A, 190.000000, [0 0 29], [0 0 29], [0.0261049922555685 0.0261049922555685 0.0261049922555685], 
94.136535, 319, 9531C9E8, 190.000000, [0 0 10], [0 0 10], [0.0392294712364674 0.0392294712364674 0.0392294712364674], 
94.136535, 319, 98E2D7D2, 190.000000, [0 1 29], [0 0.03125 29], [0.0248323269188404 0.0248323269188404 0.0248323269188404], 
94.136535, 319, CCE52F79, 190.000000, [0 2 -5], [0 0.0625 -5], [0.0199066586792469 0.0199066586792469 0.0199066586792469], 
94.432562, 320, B37B3544, 190.000000, [0 0 -4], [0 0 -4], [0.0566417351365089 0.0566417351365089 0.0566417351365089], 
94.432562, 320, A50F49E7, 190.000000, [0 0 4], [0 0 4], [0.0618755295872688 0.0618755295872688 0.0618755295872688], 
94.432562, 320, 1B96C00C, 190.000000, [0 0 3], [0 0 3], [0.0367295630276203 0.0367295630276203 0.0367295630276203], 
94.432562, 320, 89A42D1A, 190.000000, [1 0 18], [0.03125 0 18], [0.024399159476161 0.024399159476161 0.024399159476161], 
94.432562, 320, 9531C9E8, 190.000000, [0 0 2], [0 0 2], [0.0380919575691223 0.0380919575691223 0.0380919575691223], 
94.432562, 320, 98E2D7D2, 190.000000, [0 0 -16], [0 0 -16], [0.0211590882390738 0.0211590882390738 0.0211590882390738], 
94.432562, 320, CCE52F79, 190.000000, [0 2 9], [0 0.0625 9], [0.0192230399698019 0.0192230399698019 0.0192230399698019], 
94.728590, 321, B37B3544, 190.000000, [0 0 -1], [0 0 -1], [0.0558066144585609 0.0558066144585609 0.0558066144585609], 
94.728590, 321, A50F49E7, 190.000000, [0 0 4], [0 0 4], [0.0656944066286087 0.0656944066286087 0.0656944066286087], 
94.728590, 321, 1B96C00C, 190.000000, [0 0 -3], [0 0 -3], [0.0336208119988441 0.0336208119988441 0.0336208119988441], 
94.728590, 321, 89A42D1A, 190.000000, [0 0 -9], [0 0 -9], [0.0252832062542439 0.0252832062542439 0.0252832062542439], 
94.728590, 321, 9531C9E8, 190.000000, [0 0 10], [0 0 10], [0.0406994484364986 0.0406994484364986 0.0406994484364986], 
94.728590, 321, 98E2D7D2, 190.000000, [0 -2 -15], [0 -0.0625 -15], [0.0233673136681318 0.0233673136681318 0.0233673136681318], 
94.728590, 321, CCE52F79, 190.000000, [0 -2 19], [0 -0.0625 19], [0.019395163282752 0.019395163282752 0.019395163282752], 
95.024617, 322, B37B3544, 190.000000, [0 0 1], [0 0 1], [0.0611956194043159 0.0611956194043159 0.0611956194043159], 
95.024617, 322, A50F49E7, 190.000000, [0 0 4], [0 0 4], [0.0602704957127571 0.0602704957127571 0.0602704957127571], 
95.024617, 322, 1B96C00C, 190.000000, [0 0 3], [0 0 3], [0.0369565412402153 0.0369565412402153 0.0369565412402153], 
95.024617, 322, 89A42D1A, 190.000000, [0 0 29], [0 0 29], [0.0260945968329906 0.0260945968329906 0.0260945968329906], 
95.024617, 322, 9531C9E8, 190.000000, [0 0 9], [0 0 9], [0.0425509698688984 0.0425509698688984 0.0425509698688984], 
95.024617, 322, 98E2D7D2, 190.000000, [0 1 8], [0 0.03125 8], [0.0239399913698435 0.0239399913698435 0.0239399913698435], 
95.024617, 322, CCE52F79, 190.000000, [1 2 28], [0.03125 0.0625 28], [0.0229040365666151 0.0229040365666151 0.0229040365666151], 
95.320644, 323, B37B3544, 190.000000, [0 0 3], [0 0 3], [0.0572103783488274 0.0572103783488274 0.0572103783488274], 
95.320644, 323, A50F49E7, 190.000000, [0 0 2], [0 0 2], [0.0611264370381832 0.0611264370381832 0.0611264370381832], 
95.320644, 323, 1B96C00C, 190.000000, [0 0 -9], [0 0 -9], [0.0385969877243042 0.0385969877243042 0.0385969877243042], 
95.320644, 323, 89A42D1A, 190.000000, [0 0 1], [0 0 1], [0.0254000760614872 0.0254000760614872 0.0254000760614872], 
95.320644, 323, 9531C9E8, 190.000000, [0 0 9], [0 0 9], [0.0392470471560955 0.0392470471560955 0.0392470471560955], 
95.320644, 323, 98E2D7D2, 190.000000, [0 0 25], [0 0 25], [0.0225425828248262 0.0225425828248262 0.0225425828248262], 
95.320644, 323, CCE52F79, 190.000000, [0 -2 -12], [0 -0.0625 -12], [0.0220610126852989 0.0220610126852989 0.0220610126852989], 
95.616672, 324, B37B3544, 190.000000, [0 0 -1], [0 0 -1], [0.0616036467254162 0.0616036467254162 0.0616036467254162], 
95.616672, 324, A50F49E7, 190.000000, [0 0 1], [0 0 1], [0.0660388320684433 0.0660388320684433 0.0660388320684433], 
95.616672, 324, 1B96C00C, 190.000000, [0 0 12], [0 0 12], [0.0379460118710995 0.0379460118710995 0.0379460118710995], 
95.616672, 324, 89A42D1A, 190.000000, [0 0 12], [0 0 12], [0.0276279952377081 0.0276279952377081 0.0276279952377081], 
95.616672, 324, 9531C9E8, 190.000000, [0 0 -1], [0 0 -1], [0.0396241433918476 0.0396241433918476 0.0396241433918476], 
95.616672, 324, 98E2D7D2, 190.000000, [0 -1 -19], [0 -0.03125 -19], [0.0250478647649288 0.0250478647649288 0.0250478647649288], 
95.616672, 324, CCE52F79, 190.000000, [0 1 15], [0 0.03125 15], [0.0226886067539454 0.0226886067539454 0.0226886067539454], 
95.912699, 325, B37B3544, 190.000000, [0 0 2], [0 0 2], [0.0600072331726551 0.0600072331726551 0.0600072331726551], 
95.912699, 325, A50F49E7, 190.000000, [0 0 3], [0 0 3], [0.0610356740653515 0.0610356740653515 0.0610356740653515], 
95.912699, 325, 1B96C00C, 190.000000, [0 0 -3], [0 0 -3], [0.0349397957324982 0.0349397957324982 0.0349397957324982], 
95.912699, 325, 89A42D1A, 190.000000, [0 1 28], [0 0.03125 28], [0.0279991459101439 0.0279991459101439 0.0279991459101439], 
95.912699, 325, 9531C9E8, 190.000000, [0 0 19], [0 0 19], [0.0425788797438145 0.0425788797438145 0.0425788797438145], 
95.912699, 325, 98E2D7D2, 190.000000, [0 1 24], [0 0.03125 24], [0.0223312489688396 0.0223312489688396 0.0223312489688396], 
95.912699, 325, CCE52F79, 190.000000, [-17 19 15], [-0.53125 0.59375 15], [0.0199611317366362 0.0199611317366362 0.0199611317366362], 
96.208727, 326, B37B3544, 190.000000, [0 0 -9], [0 0 -9], [0.0587536953389645 0.0587536953389645 0.0587536953389645], 
96.208727, 326, A50F49E7, 190.000000, [0 0 3], [0 0 3], [0.0645750910043716 0.0645750910043716 0.0645750910043716], 
96.208727, 326, 1B96C00C, 190.000000, [0 0 -9], [0 0 -9], [0.0419243536889553 0.0419243536889553 0.0419243536889553], 
96.208727, 326, 89A42D1A, 190.000000, [0 0 -9], [0 0 -9], [0.0263921245932579 0.0263921245932579 0.0263921245932579], 
96.208727, 326, 9531C9E8, 190.000000, [0 0 9], [0 0 9], [0.0413169302046299 0.0413169302046299 0.0413169302046299], 
96.208727, 326, 98E2D7D2, 190.000000, [0 0 14], [0 0 14], [0.0210587587207556 0.0210587587207556 0.0210587587207556], 
96.208727, 326, CCE52F79, 190.000000, [0 2 -1], [0 0.0625 -1], [0.0214787106961012 0.0214787106961012 0.0214787106961012], 
