timestamp, frameNumber, roiName, z, drPixel, drRef, confidence, userData
83.335984, 256, 47EFF6A9, 65.000000, [0 0 -5], [0 0 -5], [0.0540531426668167 0.0540531426668167 0.0540531426668167], 
83.335984, 256, 582EB047, 65.000000, [0 0 -4], [0 0 -4], [0.0602300427854061 0.0602300427854061 0.0602300427854061], 
83.335984, 256, 2718BC92, 65.000000, [0 0 -1], [0 0 -1], [0.051369808614254 0.051369808614254 0.051369808614254], 
83.335984, 256, ADD40AC0, 65.000000, [0 0 -1], [0 0 -1], [0.0505338087677956 0.0505338087677956 0.0505338087677956], 
83.335984, 256, 950E4800, 65.000000, [0 0 -2], [0 0 -2], [0.0347418114542961 0.0347418114542961 0.0347418114542961], 
83.335984, 256, 1047862B, 65.000000, [0 0 -4], [0 0 -4], [0.0269625671207905 0.0269625671207905 0.0269625671207905], 
83.662793, 257, A376C074, 66.000000, [0 0 6], [0 0 6], [0.0300440229475498 0.0300440229475498 0.0300440229475498], 
83.662793, 257, 47EFF6A9, 66.000000, [0 0 0], [0 0 0], [0.0495228059589863 0.0495228059589863 0.0495228059589863], 
83.662793, 257, 582EB047, 66.000000, [0 0 -2], [0 0 -2], [0.0581453740596771 0.0581453740596771 0.0581453740596771], 
83.662793, 257, 2718BC92, 66.000000, [0 0 11], [0 0 11], [0.0535619966685772 0.0535619966685772 0.0535619966685772], 
83.662793, 257, ADD40AC0, 66.000000, [0 0 5], [0 0 5], [0.0476931296288967 0.0476931296288967 0.0476931296288967], 
83.662793, 257, 950E4800, 66.000000, [0 0 -4], [0 0 -4], [0.0343985073268414 0.0343985073268414 0.0343985073268414], 
83.662793, 257, 1047862B, 66.000000, [0 0 6], [0 0 6], [0.0255251489579678 0.0255251489579678 0.0255251489579678], 
83.989601, 258, A376C074, 67.000000, [0 0 5], [0 0 5], [0.0280141979455948 0.0280141979455948 0.0280141979455948], 
83.989601, 258, 47EFF6A9, 67.000000, [0 0 6], [0 0 6], [0.052790142595768 0.052790142595768 0.052790142595768], 
83.989601, 258, 582EB047, 67.000000, [0 0 1], [0 0 1], [0.0597670190036297 0.0597670190036297 0.0597670190036297], 
83.989601, 258, 2718BC92, 67.000000, [0 0 2], [0 0 2], [0.0528005659580231 0.0528005659580231 0.0528005659580231], 
83.989601, 258, ADD40AC0, 67.000000, [0 0 5], [0 0 5], [0.049474973231554 0.049474973231554 0.049474973231554], 
83.989601, 258, 950E4800, 67.000000, [0 0 -1], [0 0 -1], [0.0343981720507145 0.0343981720507145 0.0343981720507145], 
83.989601, 258, 1047862B, 67.000000, [0 0 0], [0 0 0], [0.0258143581449986 0.0258143581449986 0.0258143581449986], 
84.316410, 259, A376C074, 68.000000, [0 0 13], [0 0 13], [0.0290966723114252 0.0290966723114252 0.0290966723114252], 
84.316410, 259, 47EFF6A9, 68.000000, [0 0 -1], [0 0 -1], [0.0460816770792007 0.0460816770792007 0.0460816770792007], 
84.316410, 259, 582EB047, 68.000000, [0 0 0], [0 0 0], [0.0518126338720322 0.0518126338720322 0.0518126338720322], 
84.316410, 259, 2718BC92, 68.000000, [0 0 0], [0 0 0], [0.0529789626598358 0.0529789626598358 0.0529789626598358], 
84.316410, 259, ADD40AC0, 68.000000, [0 0 5], [0 0 5], [0.0495873913168907 0.0495873913168907 0.0495873913168907], 
84.316410, 259, 950E4800, 68.000000, [0 0 0], [0 0 0], [0.0374195650219917 0.0374195650219917 0.0374195650219917], 
84.316410, 259, 1047862B, 68.000000, [0 0 2], [0 0 2], [0.0270042754709721 0.0270042754709721 0.0270042754709721], 
84.643219, 260, A376C074, 69.000000, [0 0 7], [0 0 7], [0.0279931891709566 0.0279931891709566 0.0279931891709566], 
84.643219, 260, 47EFF6A9, 69.000000, [0 0 -2], [0 0 -2], [0.0454181805253029 0.0454181805253029 0.0454181805253029], 
84.643219, 260, 582EB047, 69.000000, [0 0 2], [0 0 2], [0.0559703037142754 0.0559703037142754 0.0559703037142754], 
84.643219, 260, 2718BC92, 69.000000, [0 0 -6], [0 0 -6], [0.0534541942179203 0.0534541942179203 0.0534541942179203], 
84.643219, 260, ADD40AC0, 69.000000, [0 0 -4], [0 0 -4], [0.0490122251212597 0.0490122251212597 0.0490122251212597], 
84.643219, 260, 950E4800, 69.000000, [0 0 -4], [0 0 -4], [0.0345615707337856 0.0345615707337856 0.0345615707337856], 
84.643219, 260, 1047862B, 69.000000, [0 0 6], [0 0 6], [0.0253211203962564 0.0253211203962564 0.0253211203962564], 
84.970028, 261, A376C074, 70.000000, [0 0 8], [0 0 8], [0.0291044767946005 0.0291044767946005 0.0291044767946005], 
84.970028, 261, 47EFF6A9, 70.000000, [0 0 4], [0 0 4], [0.0463092550635338 0.0463092550635338 0.0463092550635338], 
84.970028, 261, 582EB047, 70.000000, [0 0 -2], [0 0 -2], [0.053299892693758 0.053299892693758 0.053299892693758], 
84.970028, 261, 2718BC92, 70.000000, [0 0 0], [0 0 0], [0.0542810000479221 0.0542810000479221 0.0542810000479221], 
84.970028, 261, ADD40AC0, 70.000000, [0 0 -5], [0 0 -5], [0.0497930608689785 0.0497930608689785 0.0497930608689785], 
84.970028, 261, 950E4800, 70.000000, [0 0 -2], [0 0 -2], [0.0340073481202126 0.0340073481202126 0.0340073481202126], 
84.970028, 261, 1047862B, 70.000000, [0 0 -6], [0 0 -6], [0.0243231542408466 0.0243231542408466 0.0243231542408466], 
85.296837, 262, A376C074, 71.000000, [0 0 -6], [0 0 -6], [0.0271889828145504 0.0271889828145504 0.0271889828145504], 
85.296837, 262, 47EFF6A9, 71.000000, [0 0 -6], [0 0 -6], [0.0454620942473412 0.0454620942473412 0.0454620942473412], 
85.296837, 262, 582EB047, 71.000000, [0 0 1], [0 0 1], [0.0522409342229366 0.0522409342229366 0.0522409342229366], 
85.296837, 262, 2718BC92, 71.000000, [0 0 10], [0 0 10], [0.050767932087183 0.050767932087183 0.050767932087183], 
85.296837, 262, ADD40AC0, 71.000000, [0 0 -5], [0 0 -5], [0.0484214350581169 0.0484214350581169 0.0484214350581169], 
85.296837, 262, 950E4800, 71.000000, [0 0 4], [0 0 4], [0.036260049790144 0.036260049790144 0.036260049790144], 
85.296837, 262, 1047862B, 71.000000, [0 0 -3], [0 0 -3], [0.0237537641078234 0.0237537641078234 0.0237537641078234], 
85.623646, 263, A376C074, 72.000000, [0 0 11], [0 0 11], [0.0292467456310987 0.0292467456310987 0.0292467456310987], 
85.623646, 263, 47EFF6A9, 72.000000, [0 0 2], [0 0 2], [0.0494235306978226 0.0494235306978226 0.0494235306978226], 
85.623646, 263, 582EB047, 72.000000, [0 0 -5], [0 0 -5], [0.0548117198050022 0.0548117198050022 0.0548117198050022], 
85.623646, 263, 2718BC92, 72.000000, [0 0 6], [0 0 6], [0.0496849492192268 0.0496849492192268 0.0496849492192268], 
85.623646, 263, ADD40AC0, 72.000000, [0 0 2], [0 0 2], [0.0477717332541943 0.0477717332541943 0.0477717332541943], 
85.623646, 263, 950E4800, 72.000000, [0 0 4], [0 0 4], [0.0338016897439957 0.0338016897439957 0.0338016897439957], 
85.623646, 263, 1047862B, 72.000000, [0 0 -5], [0 0 -5], [0.026584580540657 0.026584580540657 0.026584580540657], 
85.950455, 264, A376C074, 73.000000, [0 0 -9], [0 0 -9], [0.0295498669147491 0.0295498669147491 0.0295498669147491], 
85.950455, 264, 47EFF6A9, 73.000000, [0 0 -4], [0 0 -4], [0.0477420687675476 0.0477420687675476 0.0477420687675476], 
85.950455, 264, 582EB047, 73.000000, [0 0 4], [0 0 4], [0.0604379326105118 0.0604379326105118 0.0604379326105118], 
85.950455, 264, 2718BC92, 73.000000, [0 0 5], [0 0 5], [0.0517291091382504 0.0517291091382504 0.0517291091382504], 
85.950455, 264, ADD40AC0, 73.000000, [0 0 5], [0 0 5], [0.0481362044811249 0.0481362044811249 0.0481362044811249], 
85.950455, 264, 950E4800, 73.000000, [0 1 22], [0 0.03125 22], [0.0331378169357777 0.0331378169357777 0.0331378169357777], 
85.950455, 264, 1047862B, 73.000000, [0 0 8], [0 0 8], [0.0255128554999828 0.0255128554999828 0.0255128554999828], 
86.277263, 265, A376C074, 74.000000, [0 -1 -11], [0 -0.03125 -11], [0.0304154232144356 0.0304154232144356 0.0304154232144356], 
86.277263, 265, 47EFF6A9, 74.000000, [0 0 0], [0 0 0], [0.0506072416901588 0.0506072416901588 0.0506072416901588], 
86.277263, 265, 582EB047, 74.000000, [0 0 7], [0 0 7], [0.056872982531786 0.056872982531786 0.056872982531786], 
86.277263, 265, 2718BC92, 74.000000, [0 0 1], [0 0 1], [0.0495906062424183 0.0495906062424183 0.0495906062424183], 
86.277263, 265, ADD40AC0, 74.000000, [0 0 1], [0 0 1], [0.0466695688664913 0.0466695688664913 0.0466695688664913], 
86.277263, 265, 950E4800, 74.000000, [0 0 -4], [0 0 -4], [0.0288407504558563 0.0288407504558563 0.0288407504558563], 
86.277263, 265, 1047862B, 74.000000, [0 0 2], [0 0 2], [0.0249402076005936 0.0249402076005936 0.0249402076005936], 
86.604072, 266, A376C074, 75.000000, [0 0 -2], [0 0 -2], [0.0296378973871469 0.0296378973871469 0.0296378973871469], 
86.604072, 266, 47EFF6A9, 75.000000, [0 0 0], [0 0 0], [0.048180777579546 0.048180777579546 0.048180777579546], 
86.604072, 266, 582EB047, 75.000000, [0 0 -4], [0 0 -4], [0.0534127876162529 0.0534127876162529 0.0534127876162529], 
86.604072, 266, 2718BC92, 75.000000, [0 0 1], [0 0 1], [0.045440848916769 0.045440848916769 0.045440848916769], 
86.604072, 266, ADD40AC0, 75.000000, [0 0 3], [0 0 3], [0.0460048951208591 0.0460048951208591 0.0460048951208591], 
86.604072, 266, 950E4800, 75.000000, [0 0 2], [0 0 2], [0.0303337685763836 0.0303337685763836 0.0303337685763836], 
86.604072, 266, 1047862B, 75.000000, [0 0 6], [0 0 6], [0.0241076145321131 0.0241076145321131 0.0241076145321131], 
86.930881, 267, A376C074, 76.000000, [0 1 25], [0 0.03125 25], [0.026176055893302 0.026176055893302 0.026176055893302], 
86.930881, 267, 47EFF6A9, 76.000000, [0 0 0], [0 0 0], [0.0488587953150272 0.0488587953150272 0.0488587953150272], 
86.930881, 267, 582EB047, 76.000000, [0 0 -4], [0 0 -4], [0.0526666231453419 0.0526666231453419 0.0526666231453419], 
86.930881, 267, 2718BC92, 76.000000, [0 0 -6], [0 0 -6], [0.0472064204514027 0.0472064204514027 0.0472064204514027], 
86.930881, 267, ADD40AC0, 76.000000, [0 0 3], [0 0 3], [0.0439996719360352 0.0439996719360352 0.0439996719360352], 
86.930881, 267, 950E4800, 76.000000, [0 0 2], [0 0 2], [0.0328997597098351 0.0328997597098351 0.0328997597098351], 
86.930881, 267, 1047862B, 76.000000, [0 0 1], [0 0 1], [0.0237440299242735 0.0237440299242735 0.0237440299242735], 
87.257690, 268, A376C074, 77.000000, [0 0 2], [0 0 2], [0.0262110121548176 0.0262110121548176 0.0262110121548176], 
87.257690, 268, 47EFF6A9, 77.000000, [0 0 2], [0 0 2], [0.0442845113575459 0.0442845113575459 0.0442845113575459], 
87.257690, 268, 582EB047, 77.000000, [0 0 0], [0 0 0], [0.0511316247284412 0.0511316247284412 0.0511316247284412], 
87.257690, 268, 2718BC92, 77.000000, [0 0 -2], [0 0 -2], [0.0451149754226208 0.0451149754226208 0.0451149754226208], 
87.257690, 268, ADD40AC0, 77.000000, [0 0 3], [0 0 3], [0.0431085601449013 0.0431085601449013 0.0431085601449013], 
87.257690, 268, 950E4800, 77.000000, [0 0 6], [0 0 6], [0.029752915725112 0.029752915725112 0.029752915725112], 
87.257690, 268, 1047862B, 77.000000, [0 0 -4], [0 0 -4], [0.0238226987421513 0.0238226987421513 0.0238226987421513], 
87.584499, 269, A376C074, 78.000000, [0 0 1], [0 0 1], [0.0267403777688742 0.0267403777688742 0.0267403777688742], 
87.584499, 269, 47EFF6A9, 78.000000, [0 0 2], [0 0 2], [0.0466493368148804 0.0466493368148804 0.0466493368148804], 
87.584499, 269, 582EB047, 78.000000, [0 0 -3], [0 0 -3], [0.0455800630152225 0.0455800630152225 0.0455800630152225], 
87.584499, 269, 2718BC92, 78.000000, [0 0 0], [0 0 0], [0.0485781319439411 0.0485781319439411 0.0485781319439411], 
87.584499, 269, ADD40AC0, 78.000000, [0 0 6], [0 0 6], [0.0426467135548592 0.0426467135548592 0.0426467135548592], 
87.584499, 269, 950E4800, 78.000000, [0 0 0], [0 0 0], [0.0309637207537889 0.0309637207537889 0.0309637207537889], 
87.584499, 269, 1047862B, 78.000000, [0 0 3], [0 0 3], [0.0231866128742695 0.0231866128742695 0.0231866128742695], 
87.911308, 270, A376C074, 79.000000, [0 1 23], [0 0.03125 23], [0.0253291986882687 0.0253291986882687 0.0253291986882687], 
87.911308, 270, 47EFF6A9, 79.000000, [0 0 2], [0 0 2], [0.0412215478718281 0.0412215478718281 0.0412215478718281], 
87.911308, 270, 582EB047, 79.000000, [0 0 -4], [0 0 -4], [0.0478720553219318 0.0478720553219318 0.0478720553219318], 
87.911308, 270, 2718BC92, 79.000000, [0 0 3], [0 0 3], [0.0435504168272018 0.0435504168272018 0.0435504168272018], 
87.911308, 270, ADD40AC0, 79.000000, [0 0 -4], [0 0 -4], [0.0423191748559475 0.0423191748559475 0.0423191748559475], 
87.911308, 270, 950E4800, 79.000000, [0 0 4], [0 0 4], [0.0289560649544001 0.0289560649544001 0.0289560649544001], 
87.911308, 270, 1047862B, 79.000000, [0 0 12], [0 0 12], [0.0216661151498556 0.0216661151498556 0.0216661151498556], 
88.238117, 271, A376C074, 80.000000, [0 0 -3], [0 0 -3], [0.0271266680210829 0.0271266680210829 0.0271266680210829], 
88.238117, 271, 47EFF6A9, 80.000000, [0 0 4], [0 0 4], [0.0432172976434231 0.0432172976434231 0.0432172976434231], 
88.238117, 271, 582EB047, 80.000000, [0 0 -1], [0 0 -1], [0.0472313538193703 0.0472313538193703 0.0472313538193703], 
88.238117, 271, 2718BC92, 80.000000, [0 0 3], [0 0 3], [0.0467201955616474 0.0467201955616474 0.0467201955616474], 
88.238117, 271, ADD40AC0, 80.000000, [0 0 3], [0 0 3], [0.0407283008098602 0.0407283008098602 0.0407283008098602], 
88.238117, 271, 950E4800, 80.000000, [0 1 24], [0 0.03125 24], [0.0313526913523674 0.0313526913523674 0.0313526913523674], 
88.238117, 271, 1047862B, 80.000000, [0 0 -2], [0 0 -2], [0.0232407562434673 0.0232407562434673 0.0232407562434673], 
88.564926, 272, A376C074, 81.000000, [0 0 -16], [0 0 -16], [0.0276014599949121 0.0276014599949121 0.0276014599949121], 
88.564926, 272, 47EFF6A9, 81.000000, [0 0 0], [0 0 0], [0.0434155464172363 0.0434155464172363 0.0434155464172363], 
88.564926, 272, 582EB047, 81.000000, [0 0 0], [0 0 0], [0.0514206178486347 0.0514206178486347 0.0514206178486347], 
88.564926, 272, 2718BC92, 81.000000, [0 0 2], [0 0 2], [0.0411652810871601 0.0411652810871601 0.0411652810871601], 
88.564926, 272, ADD40AC0, 81.000000, [0 0 1], [0 0 1], [0.043585117906332 0.043585117906332 0.043585117906332], 
88.564926, 272, 950E4800, 81.000000, [0 0 6], [0 0 6], [0.0330908559262753 0.0330908559262753 0.0330908559262753], 
88.564926, 272, 1047862B, 81.000000, [0 0 15], [0 0 15], [0.0270400606095791 0.0270400606095791 0.0270400606095791], 
88.891734, 273, A376C074, 82.000000, [0 0 12], [0 0 12], [0.0271974876523018 0.0271974876523018 0.0271974876523018], 
88.891734, 273, 47EFF6A9, 82.000000, [0 0 1], [0 0 1], [0.0404288098216057 0.0404288098216057 0.0404288098216057], 
88.891734, 273, 582EB047, 82.000000, [0 0 4], [0 0 4], [0.0492883995175362 0.0492883995175362 0.0492883995175362], 
88.891734, 273, 2718BC92, 82.000000, [0 0 7], [0 0 7], [0.0453227050602436 0.0453227050602436 0.0453227050602436], 
88.891734, 273, ADD40AC0, 82.000000, [0 0 10], [0 0 10], [0.0436975434422493 0.0436975434422493 0.0436975434422493], 
88.891734, 273, 950E4800, 82.000000, [0 0 -11], [0 0 -11], [0.031363882124424 0.031363882124424 0.031363882124424], 
88.891734, 273, 1047862B, 82.000000, [0 0 8], [0 0 8], [0.0208498146384954 0.0208498146384954 0.0208498146384954], 
89.218543, 274, A376C074, 83.000000, [0 0 0], [0 0 0], [0.026612414047122 0.026612414047122 0.026612414047122], 
89.218543, 274, 47EFF6A9, 83.000000, [0 0 7], [0 0 7], [0.0457644797861576 0.0457644797861576 0.0457644797861576], 
89.218543, 274, 582EB047, 83.000000, [0 0 2], [0 0 2], [0.0542776174843311 0.0542776174843311 0.0542776174843311], 
89.218543, 274, 2718BC92, 83.000000, [0 0 -1], [0 0 -1], [0.042359072715044 0.042359072715044 0.042359072715044], 
89.218543, 274, ADD40AC0, 83.000000, [0 0 1], [0 0 1], [0.0422669462859631 0.0422669462859631 0.0422669462859631], 
89.218543, 274, 950E4800, 83.000000, [0 0 4], [0 0 4], [0.0310909282416105 0.0310909282416105 0.0310909282416105], 
89.218543, 274, 1047862B, 83.000000, [0 0 2], [0 0 2], [0.0243598986417055 0.0243598986417055 0.0243598986417055], 
89.545352, 275, A376C074, 84.000000, [0 0 19], [0 0 19], [0.0255146753042936 0.0255146753042936 0.0255146753042936], 
89.545352, 275, 47EFF6A9, 84.000000, [0 0 7], [0 0 7], [0.0442386157810688 0.0442386157810688 0.0442386157810688], 
89.545352, 275, 582EB047, 84.000000, [0 0 1], [0 0 1], [0.0520778335630894 0.0520778335630894 0.0520778335630894], 
89.545352, 275, 2718BC92, 84.000000, [0 0 4], [0 0 4], [0.0412727631628513 0.0412727631628513 0.0412727631628513], 
89.545352, 275, ADD40AC0, 84.000000, [0 0 9], [0 0 9], [0.0454635731875896 0.0454635731875896 0.0454635731875896], 
89.545352, 275, 950E4800, 84.000000, [0 0 12], [0 0 12], [0.0305284038186073 0.0305284038186073 0.0305284038186073], 
89.545352, 275, 1047862B, 84.000000, [0 0 5], [0 0 5], [0.0221769697964191 0.0221769697964191 0.0221769697964191], 
89.872161, 276, A376C074, 85.000000, [0 0 12], [0 0 12], [0.0238723214715719 0.0238723214715719 0.0238723214715719], 
89.872161, 276, 47EFF6A9, 85.000000, [0 0 8], [0 0 8], [0.0408659800887108 0.0408659800887108 0.0408659800887108], 
89.872161, 276, 582EB047, 85.000000, [0 0 7], [0 0 7], [0.0461863614618778 0.0461863614618778 0.0461863614618778], 
89.872161, 276, 2718BC92, 85.000000, [0 0 3], [0 0 3], [0.0434269607067108 0.0434269607067108 0.0434269607067108], 
89.872161, 276, ADD40AC0, 85.000000, [0 0 3], [0 0 3], [0.0442847535014153 0.0442847535014153 0.0442847535014153], 
89.872161, 276, 950E4800, 85.000000, [0 0 -1], [0 0 -1], [0.0285158026963472 0.0285158026963472 0.0285158026963472], 
89.872161, 276, 1047862B, 85.000000, [0 0 17], [0 0 17], [0.0241344347596169 0.0241344347596169 0.0241344347596169], 
90.198970, 277, A376C074, 86.000000, [0 1 7], [0 0.03125 7], [0.0267611630260944 0.0267611630260944 0.0267611630260944], 
90.198970, 277, 47EFF6A9, 86.000000, [0 0 6], [0 0 6], [0.0379542075097561 0.0379542075097561 0.0379542075097561], 
90.198970, 277, 582EB047, 86.000000, [0 0 2], [0 0 2], [0.0440632477402687 0.0440632477402687 0.0440632477402687], 
90.198970, 277, 2718BC92, 86.000000, [0 0 2], [0 0 2], [0.0438531376421452 0.0438531376421452 0.0438531376421452], 
90.198970, 277, ADD40AC0, 86.000000, [0 0 3], [0 0 3], [0.0449714548885822 0.0449714548885822 0.0449714548885822], 
90.198970, 277, 950E4800, 86.000000, [0 0 15], [0 0 15], [0.0308174882084131 0.0308174882084131 0.0308174882084131], 
90.198970, 277, 1047862B, 86.000000, [0 0 2], [0 0 2], [0.0213802568614483 0.0213802568614483 0.0213802568614483], 
90.525779, 278, A376C074, 87.000000, [0 1 30], [0 0.03125 30], [0.0266788993030787 0.0266788993030787 0.0266788993030787], 
90.525779, 278, 47EFF6A9, 87.000000, [0 0 -3], [0 0 -3], [0.0401752926409245 0.0401752926409245 0.0401752926409245], 
90.525779, 278, 582EB047, 87.000000, [0 0 6], [0 0 6], [0.0457672700285912 0.0457672700285912 0.0457672700285912], 
90.525779, 278, 2718BC92, 87.000000, [0 0 -1], [0 0 -1], [0.0395697541534901 0.0395697541534901 0.0395697541534901], 
90.525779, 278, ADD40AC0, 87.000000, [0 0 9], [0 0 9], [0.0466387458145618 0.0466387458145618 0.0466387458145618], 
90.525779, 278, 950E4800, 87.000000, [0 0 -5], [0 0 -5], [0.0302047673612833 0.0302047673612833 0.0302047673612833], 
90.525779, 278, 1047862B, 87.000000, [0 0 -4], [0 0 -4], [0.0196362398564816 0.0196362398564816 0.0196362398564816], 
90.852587, 279, A376C074, 88.000000, [0 0 -3], [0 0 -3], [0.0253073144704103 0.0253073144704103 0.0253073144704103], 
90.852587, 279, 47EFF6A9, 88.000000, [0 0 12], [0 0 12], [0.0351952761411667 0.0351952761411667 0.0351952761411667], 
90.852587, 279, 582EB047, 88.000000, [0 0 7], [0 0 7], [0.0415118299424648 0.0415118299424648 0.0415118299424648], 
90.852587, 279, 2718BC92, 88.000000, [0 0 -1], [0 0 -1], [0.0437154620885849 0.0437154620885849 0.0437154620885849], 
90.852587, 279, ADD40AC0, 88.000000, [0 0 -5], [0 0 -5], [0.0430400036275387 0.0430400036275387 0.0430400036275387], 
90.852587, 279, 950E4800, 88.000000, [0 0 4], [0 0 4], [0.0275096967816353 0.0275096967816353 0.0275096967816353], 
90.852587, 279, 1047862B, 88.000000, [0 0 13], [0 0 13], [0.0209638681262732 0.0209638681262732 0.0209638681262732], 
91.179396, 280, A376C074, 89.000000, [0 1 10], [0 0.03125 10], [0.0251359213143587 0.0251359213143587 0.0251359213143587], 
91.179396, 280, 47EFF6A9, 89.000000, [0 0 12], [0 0 12], [0.0373556725680828 0.0373556725680828 0.0373556725680828], 
91.179396, 280, 582EB047, 89.000000, [0 0 9], [0 0 9], [0.043027751147747 0.043027751147747 0.043027751147747], 
91.179396, 280, 2718BC92, 89.000000, [0 0 -1], [0 0 -1], [0.0423503927886486 0.0423503927886486 0.0423503927886486], 
91.179396, 280, ADD40AC0, 89.000000, [0 0 2], [0 0 2], [0.0402516573667526 0.0402516573667526 0.0402516573667526], 
91.179396, 280, 950E4800, 89.000000, [0 0 2], [0 0 2], [0.0294571220874786 0.0294571220874786 0.0294571220874786], 
91.179396, 280, 1047862B, 89.000000, [0 0 9], [0 0 9], [0.0185108184814453 0.0185108184814453 0.0185108184814453], 
91.506205, 281, A376C074, 90.000000, [0 0 10], [0 0 10], [0.0239080414175987 0.0239080414175987 0.0239080414175987], 
91.506205, 281, 47EFF6A9, 90.000000, [0 0 0], [0 0 0], [0.0385715514421463 0.0385715514421463 0.0385715514421463], 
91.506205, 281, 582EB047, 90.000000, [0 0 6], [0 0 6], [0.0467311888933182 0.0467311888933182 0.0467311888933182], 
91.506205, 281, 2718BC92, 90.000000, [0 0 4], [0 0 4], [0.0386337116360664 0.0386337116360664 0.0386337116360664], 
91.506205, 281, ADD40AC0, 90.000000, [0 0 1], [0 0 1], [0.0441592372953892 0.0441592372953892 0.0441592372953892], 
91.506205, 281, 950E4800, 90.000000, [0 0 5], [0 0 5], [0.0290076285600662 0.0290076285600662 0.0290076285600662], 
91.506205, 281, 1047862B, 90.000000, [0 0 12], [0 0 12], [0.019452229142189 0.019452229142189 0.019452229142189], 
91.833014, 282, A376C074, 91.000000, [0 1 24], [0 0.03125 24], [0.0268141441047192 0.0268141441047192 0.0268141441047192], 
91.833014, 282, 47EFF6A9, 91.000000, [0 0 1], [0 0 1], [0.0382866412401199 0.0382866412401199 0.0382866412401199], 
91.833014, 282, 582EB047, 91.000000, [0 0 6], [0 0 6], [0.0427955836057663 0.0427955836057663 0.0427955836057663], 
91.833014, 282, 2718BC92, 91.000000, [0 0 7], [0 0 7], [0.0417006127536297 0.0417006127536297 0.0417006127536297], 
91.833014, 282, ADD40AC0, 91.000000, [0 0 5], [0 0 5], [0.0422957129776478 0.0422957129776478 0.0422957129776478], 
91.833014, 282, 950E4800, 91.000000, [0 0 0], [0 0 0], [0.0289381556212902 0.0289381556212902 0.0289381556212902], 
91.833014, 282, 1047862B, 91.000000, [0 0 8], [0 0 8], [0.0198087636381388 0.0198087636381388 0.0198087636381388], 
92.159823, 283, A376C074, 92.000000, [0 1 18], [0 0.03125 18], [0.0229772347956896 0.0229772347956896 0.0229772347956896], 
92.159823, 283, 47EFF6A9, 92.000000, [0 0 -8], [0 0 -8], [0.0402821190655231 0.0402821190655231 0.0402821190655231], 
92.159823, 283, 582EB047, 92.000000, [0 0 7], [0 0 7], [0.0454071313142776 0.0454071313142776 0.0454071313142776], 
92.159823, 283, 2718BC92, 92.000000, [0 0 3], [0 0 3], [0.0376034751534462 0.0376034751534462 0.0376034751534462], 
92.159823, 283, ADD40AC0, 92.000000, [0 0 7], [0 0 7], [0.0414489470422268 0.0414489470422268 0.0414489470422268], 
92.159823, 283, 950E4800, 92.000000, [0 0 1], [0 0 1], [0.0299311317503452 0.0299311317503452 0.0299311317503452], 
92.159823, 283, 1047862B, 92.000000, [0 0 14], [0 0 14], [0.0201775319874287 0.0201775319874287 0.0201775319874287], 
92.486632, 284, A376C074, 93.000000, [0 0 14], [0 0 14], [0.0271734762936831 0.0271734762936831 0.0271734762936831], 
92.486632, 284, 47EFF6A9, 93.000000, [0 0 -11], [0 0 -11], [0.0367784425616264 0.0367784425616264 0.0367784425616264], 
92.486632, 284, 582EB047, 93.000000, [0 0 11], [0 0 11], [0.0429562367498875 0.0429562367498875 0.0429562367498875], 
92.486632, 284, 2718BC92, 93.000000, [0 0 1], [0 0 1], [0.0456551760435104 0.0456551760435104 0.0456551760435104], 
92.486632, 284, ADD40AC0, 93.000000, [0 0 9], [0 0 9], [0.044692900031805 0.044692900031805 0.044692900031805], 
92.486632, 284, 950E4800, 93.000000, [0 0 -12], [0 0 -12], [0.0299460832029581 0.0299460832029581 0.0299460832029581], 
92.486632, 284, 1047862B, 93.000000, [0 0 19], [0 0 19], [0.0202504172921181 0.0202504172921181 0.0202504172921181], 
92.813441, 285, A376C074, 94.000000, [0 0 2], [0 0 2], [0.0273906663060188 0.0273906663060188 0.0273906663060188], 
92.813441, 285, 47EFF6A9, 94.000000, [0 0 0], [0 0 0], [0.0402157232165337 0.0402157232165337 0.0402157232165337], 
92.813441, 285, 582EB047, 94.000000, [0 0 3], [0 0 3], [0.0471571162343025 0.0471571162343025 0.0471571162343025], 
92.813441, 285, 2718BC92, 94.000000, [0 0 8], [0 0 8], [0.0433075204491615 0.0433075204491615 0.0433075204491615], 
92.813441, 285, ADD40AC0, 94.000000, [0 0 4], [0 0 4], [0.0453531965613365 0.0453531965613365 0.0453531965613365], 
92.813441, 285, 950E4800, 94.000000, [0 0 10], [0 0 10], [0.0301658697426319 0.0301658697426319 0.0301658697426319], 
92.813441, 285, 1047862B, 94.000000, [0 1 14], [0 0.03125 14], [0.0178488381206989 0.0178488381206989 0.0178488381206989], 
93.140250, 286, A376C074, 95.000000, [0 0 3], [0 0 3], [0.0285707283765078 0.0285707283765078 0.0285707283765078], 
93.140250, 286, 47EFF6A9, 95.000000, [0 0 2], [0 0 2], [0.0432669296860695 0.0432669296860695 0.0432669296860695], 
93.140250, 286, 582EB047, 95.000000, [0 0 3], [0 0 3], [0.0451622903347015 0.0451622903347015 0.0451622903347015], 
93.140250, 286, 2718BC92, 95.000000, [0 0 2], [0 0 2], [0.0436674393713474 0.0436674393713474 0.0436674393713474], 
93.140250, 286, ADD40AC0, 95.000000, [0 0 3], [0 0 3], [0.0442538782954216 0.0442538782954216 0.0442538782954216], 
